num,family,status,shape,P_adopted_h,P_phot_h,fourier_order,T0_jd,amp_folded_mag,rms_resid_mag,n_pts,n_sessions,jd_first,jd_last,span_days,cycles_covered,low_confidence,n_apparitions,amp_per_apparition,amp_last_apparition,source,alcdef_T0_jd,alcdef_amp_folded_mag,dT0_h,damp_mag,discrepant
4597,Beltwide7,CONFIRMED,1P,4.44,4.44,2,2459500.3683496895,0.0918500672149071,0.6372170595172767,3768,2,2459045.244668191,2459524.3972815746,479.15261338371783,2590.014126398474,False,2,2459052.891:0.129;2459509.046:0.098,0.09779542318005274,alcdef+raw,2459500.353657,0.09965476766799017,0.3526245430111885,-0.007804700453083069,True
4617,Beltwide5,CANDIDATE,2P,14.9178,7.4589,3,2460050.4288060004,0.41959461126095315,0.1574275102262928,9404,2,2460050.172406313,2460506.3394986195,456.1670923065394,733.8890597378264,False,2,2460057.449:0.584;2460498.382:0.017,0.017062655664800114,raw,,,,,
4645,Ledger-v16,CONFIRMED,2P,11.766,5.883,3,2459474.348179497,0.18654397737457162,0.44502078807267453,5365,2,2459474.171934622,2459523.897280195,49.72534557292238,101.42854782850051,False,1,2459499.220:0.187,0.18654397737457212,raw,,,,,
4671,Beltwide7,CANDIDATE,2P,3.833,1.9165,2,2460208.409348762,0.28730588398351586,0.09401279783230145,6751,1,2460208.359919033,2460233.3968075984,25.036888565402478,156.76632548125735,False,1,2460219.898:0.287,0.2873058839835176,raw,,,,,
4682,Ledger-v18,CONFIRMED,2P,6.456,3.228,3,2459474.295804045,0.44213326915374934,0.5183887210274976,5293,2,2459474.1719295452,2459524.3970635748,50.22513402951881,186.71053542572048,False,1,2459500.150:0.442,0.4421332691537474,raw,,,,,
4698,Beltwide6,CONFIRMED,2P,158.302,79.151,6,2460227.207958401,0.6029865663288769,0.471309475751599,19281,3,2460221.370572151,2460801.4821896325,580.111617481336,87.95011319851969,False,2,2460237.284:0.578;2460791.233:0.646,0.6459660974102488,alcdef+raw,2460227.178276625,0.6045758387552184,0.7123626284301281,-0.001589272426341437,False
4725,Beltwide6,CANDIDATE,2P,137.363,68.6815,4,2460211.064163712,0.488633401308759,0.13929453408148842,8422,1,2460208.3598296493,2460233.398047818,25.03821816854179,4.374665929289568,False,1,2460220.443:0.489,0.4886334013087593,raw,,,,,
4728,Ledger-v17,CONFIRMED,1P,2.417,2.417,4,2459447.7148457365,0.23049506088914012,0.42270798365649803,3729,2,2459447.7016025907,2459494.904260404,47.202657813206315,468.7065732382919,False,1,2459471.680:0.230,0.2304950608891388,raw,,,,,
4763,Beltwide4,CONFIRMED,2P,91.4,45.7,2,2459526.870558139,0.2560937032858842,0.2538801483142896,6128,2,2459526.0155873057,2459578.395151858,52.3795645525679,13.753933799361374,False,1,2459550.286:0.256,0.2560937032858856,alcdef+raw,2459526.8705578335,0.2554907415491675,7.331371307373047e-06,0.0006029617367167006,False
4777,Ledger-v17,CONFIRMED,2P,9.736,4.868,5,2459458.3920688718,0.5533113312829809,0.5506498965466987,4423,2,2459458.2074905382,2459498.8901925404,40.68270200211555,100.28603615969321,False,1,2459479.527:0.553,0.5533113312830071,raw,,,,,
4938,Ledger-v17,CANDIDATE,2P,4.1428,2.0714,2,2459552.2322170073,0.1767649514810421,0.22379888223716748,2863,1,2459552.1796552325,2459578.396634624,26.21697939140722,151.8797686090985,False,1,2459566.329:0.177,0.17676495148104068,raw,,,,,
4973,Ledger-v16,CANDIDATE,1P,28.5253,28.5253,4,2460097.844500417,0.16762474294619695,0.41464115819372654,4714,2,2458790.9110652492,2460111.6303970926,1320.7193318433128,1111.198268352638,False,2,2458803.369:0.152;2460104.026:0.164,0.1644695111976345,raw,,,,,
5015,Ledger-v16,CONFIRMED,1P,58.708,58.708,2,2460210.3572718333,0.11743583444083303,0.1749868757122401,5429,2,2459152.0918457196,2460217.2603369,1065.1684911805205,435.4439563318882,False,2,2459161.798:0.220;2460212.804:0.221,0.22137474567034116,raw,,,,,
5024,Ledger-v16,CANDIDATE,2P,26.0468,13.0234,3,2459585.079049254,0.13825750787317975,0.04901298133617364,1639,1,2459584.7995887953,2459603.1952019744,18.395613179076463,16.950055910815728,False,1,2459593.018:0.138,0.13825750787317911,raw,,,,,
5051,Beltwide8,CONFIRMED,1P,7.2598,7.2598,2,2460775.531795024,0.054923757368572794,0.35452197668348856,9041,3,2458790.7656082055,2460802.201052264,2011.4354440583847,6649.556552164142,False,3,2458803.220:0.096;2459268.648:0.068;2460790.102:0.053,0.05290937158178942,alcdef+raw,2460775.5319464086,0.05594782183084896,-0.0036332309246063232,-0.0010240644622761669,False
5074,Beltwide8,CONFIRMED,2P,12.662,6.331,4,2460261.232418189,0.4456203342832873,1.20919808619064,15229,2,2459859.8019810887,2460284.965591508,425.1636104192585,805.8700560782027,False,2,2459871.671:0.378;2460273.256:0.447,0.4468302042142627,alcdef+raw,2460261.136134208,0.43339004048788055,2.310815535485744,0.012230293795406744,True
5091,Hoffmeister,CONFIRMED,2P,13.914,6.957,3,2460212.983546623,0.4580918171402558,0.11043259903190258,7759,1,2460212.815998873,2460233.3968075984,20.580808725208044,35.49945446348951,False,1,2460223.468:0.458,0.45814101217267084,alcdef+raw,2460212.9835467497,0.4580824954588971,-3.039836883544922e-06,9.321681358698264e-06,False
5106,Ledger-v16,CANDIDATE,2P,16.7546,8.3773,3,2460775.5135913873,0.4534779498844141,0.25733671078802284,7455,1,2460775.297177804,2460802.1060499595,26.808872155379504,38.40216607553198,False,1,2460788.624:0.454,0.4535255628870035,raw,,,,,
5109,Beltwide10,CANDIDATE,1P,45.3887,45.3887,4,2459501.396211027,0.2486812801645245,0.19619776331839664,2496,1,2459500.875186575,2459521.4247729806,20.549586405511945,10.865921996714748,False,1,2459510.921:0.249,0.24868128016452748,raw,,,,,
5113,Beltwide5,CANDIDATE,2P,4.7572,2.3786,2,2460014.6929257303,0.13523466485712077,0.04321063847347907,9032,2,2458625.0136680217,2460040.395792773,1415.3821247513406,7140.580802579705,False,1,2460027.014:0.135,0.13523466485712055,raw,,,,,
5162,Beltwide5,CONFIRMED,2P,12.756,6.378,3,2460234.299494978,0.28451203207167464,0.41558612280866336,23898,3,2460234.115064478,2460801.705062793,567.5899983150885,1067.90216051757,False,2,2460259.969:0.338;2460789.044:0.320,0.3201524636641473,alcdef+raw,2460234.2973685,0.3072727063586548,0.05103547498583794,-0.022760674286980143,False
5167,Beltwide2,CONFIRMED,1P,2.6597,2.6597,3,2460907.781966543,0.0806259738040739,0.946619121457361,16990,4,2459453.561284228,2460933.3975219238,1479.8362376955338,13353.4119279215,False,3,2459477.440:0.083;2459943.708:0.103;2460920.536:0.089,0.08932256989125681,alcdef+raw,2460907.8957399833,0.08450786782081754,-0.07086257143616718,-0.003881894016743645,True
5185,Beltwide7,CONFIRMED,2P,204.6,102.3,2,2459992.130404777,0.36793790295193174,0.24676773613012035,13166,3,2459447.698592263,2460013.1979387105,565.4993464476429,66.33423418740679,False,2,2459472.471:0.157;2460000.704:0.296,0.29610149238534084,alcdef+raw,2459992.130405,0.3684379993645426,-5.3532421588897705e-06,-0.0005000964126108398,False
5203,Beltwide6,CONFIRMED,2P,6.934,3.467,2,2459454.5273891557,0.3192451946168132,0.5833716330825557,3715,3,2459454.316046614,2459522.681988471,68.36594185698777,236.6285844487607,False,1,2459489.917:0.319,0.31924519461681683,alcdef+raw,2459454.3822089164,0.3274437253235589,-3.4496742557883264,-0.0081985307067457,True
5218,Ledger-v18,CANDIDATE,2P,4.2588,2.1294,3,2460208.389801236,0.2937887762082764,0.3452377415642664,8282,1,2460208.3598296493,2460233.4026771663,25.042847516946495,141.12621874864183,False,1,2460220.912:0.294,0.29378877620827304,raw,,,,,
5225,Themis,CONFIRMED,2P,71.266,35.633,6,2459449.695770267,0.7343180536787388,0.7673456192634193,6857,3,2459447.6973528503,2459524.3972815746,76.69992872420698,25.829965051791422,False,1,2459483.100:0.734,0.7343180536787213,alcdef+raw,2459448.2095773746,0.7381301659960873,-35.59737058466674,-0.0038121123173484595,True
5269,Ledger-v18,CANDIDATE,2P,161.701,80.8505,2,2459449.554426549,0.5112499770317466,0.21525249814680292,1556,1,2459447.7016025907,2459472.327700464,24.62609787331894,3.655056857778583,False,1,2459458.649:0.511,0.5112499770317427,raw,,,,,
5278,Beltwide7,CONFIRMED,2P,4.996,2.498,2,2460803.1092665293,0.48229554820083165,0.9740094203205244,17670,4,2459260.2652671295,2460829.39880703,1569.1335399006493,7537.871288553959,False,4,2459270.318:0.964;2459806.036:0.904;2460274.747:0.833;2460816.722:0.405,0.40472935733839577,alcdef+raw,2460803.1611003336,0.5314447815542261,-1.244011301547289,-0.049149233353394495,True
5282,Ledger-v17,CANDIDATE,2P,79.9106,39.9553,2,2459174.877202647,0.4320376949141949,0.17843860349358728,2894,1,2459174.2445770632,2459199.910902303,25.666325239930302,7.7085118339535335,False,1,2459187.439:0.432,0.4320376949141986,raw,,,,,
5297,Beltwide6,CONFIRMED,2P,106.92,53.46,6,2459476.594275548,0.27712800875096066,0.3256167397927424,4500,2,2459474.170755548,2459518.500564055,44.32980850711465,9.950574300137967,False,1,2459496.297:0.277,0.27712800875096055,alcdef+raw,2459476.5942760003,0.27694349723421063,-1.0851770639419556e-05,0.00018451151675002997,False
5463,Beltwide3,CONFIRMED,2P,60.07,30.035,2,2460803.8878149255,0.3447590701758572,0.7136730634799981,13878,3,2458816.0988696693,2460872.1568687847,2056.0579991154373,821.4648240181538,False,2,2458827.023:0.263;2460834.800:0.333,0.33315279741682163,alcdef+raw,2460805.29570575,0.3141896315627845,26.280620209574703,0.030569438613072708,True
5465,Koronis,CONFIRMED,2P,3.218,1.609,3,2459447.847098334,0.2516233671621928,0.2732922682066985,4818,2,2459447.7641068143,2459498.7861514487,51.0220446344465,380.52488229543695,False,1,2459477.141:0.252,0.25162336716219136,alcdef+raw,2459447.846897292,0.2535411138268915,0.004825014621019363,-0.001917746664698683,False
5480,Beltwide5,CONFIRMED,2P,23.11,11.555,6,2460260.896171612,0.14815239069766056,1.250546893533329,10666,3,2459447.7023141934,2460781.747297175,1334.044982981868,1385.4210121836795,False,3,2459460.781:0.161;2460273.424:0.924;2460778.001:0.218,0.2181270702354451,alcdef+raw,2460261.367038292,0.028066177328918245,-11.300800312310457,0.12008621336874231,True
5504,Beltwide5,CONFIRMED,1P,13.952,13.952,2,2459061.9603671324,0.14811099879120426,0.16976024031848794,5586,2,2459061.862121799,2459524.396674714,462.5345529150218,795.6442997391429,False,2,2459074.384:0.180;2459511.912:0.145,0.14548848362653713,alcdef+raw,2459061.9606580003,0.14803781296960045,-0.006980828940868378,7.318582160381615e-05,False
5519,Ledger-v18,CONFIRMED,1P,26.319,26.319,2,2460998.4185469723,0.14828865158804616,0.2299055815965777,5483,2,2459665.4941360005,2461008.496932873,1343.002796872519,1224.6691411125216,False,2,2459678.430:0.240;2461002.456:0.314,0.31432139397302084,raw,,,,,
5576,Beltwide10,CONFIRMED,1P,12.094,12.094,2,2460208.889494883,0.07167183472809972,0.4265412657036167,11210,3,2458842.5361255286,2460259.403749369,1416.8676238404587,2811.7101845684642,False,2,2458855.437:0.123;2460229.487:0.052,0.05185167929802635,raw,,,,,
5600,Beltwide5,CANDIDATE,1P,3.5056,3.5056,3,2460888.5815132065,0.07003762390846699,0.13933465871932144,6740,2,2458870.452995646,2460907.397584186,2036.944588540122,13945.30754363388,False,2,2458879.403:0.021;2460898.200:0.060,0.05971860270699926,raw,,,,,
5683,Ledger-v16,CONFIRMED,1P,20.318,20.318,3,2460208.5843884884,0.2575895341977117,0.37473535702377514,14893,2,2460208.365406457,2460259.396816123,51.03140966594219,60.27925150027624,False,1,2460232.663:0.258,0.25758953419771835,raw,,,,,
5688,Ledger-v17,CANDIDATE,2P,6.0558,3.0279,2,2460208.458060786,0.1195818661836206,0.055162893071240636,2398,1,2460208.359906361,2460213.9085871913,5.548680830281228,21.99021432787567,False,1,2460211.136:0.120,0.11958186618362185,raw,,,,,
5722,Ledger-v16,CONFIRMED,2P,3.74,1.87,3,2460208.4720284445,0.2637626733309338,0.38795672919240226,6236,2,2459144.5220878078,2460218.545160116,1074.023072308395,6892.126667219647,False,2,2459156.873:0.329;2460213.035:0.325,0.3249853328491255,raw,,,,,
5768,Beltwide5,CONFIRMED,2P,8.14,4.07,4,2459307.3995286226,0.4704558537488475,0.42134626825214844,6697,3,2459307.2931998726,2460800.624172611,1493.330972738564,4402.9414429638255,False,3,2459319.780:0.700;2459817.238:0.298;2460796.929:0.754,0.7536625908986104,alcdef+raw,2459307.4000375,0.510544978908826,-0.012213058769702911,-0.04008912515997848,False
5777,Beltwide3,CANDIDATE,2P,5.112,2.556,2,2460803.4997614594,0.22186582936465687,0.3954722055823343,5164,2,2458930.1403125403,2460828.9109881585,1898.7706756182015,8914.416317456345,False,2,2458942.130:0.216;2460817.320:0.291,0.2913287632942895,raw,,,,,
5793,Beltwide6,CONFIRMED,2P,3.0396,1.5198,4,2460230.455280992,0.1576928055773712,0.11823906915525886,9291,2,2460230.437549992,2460259.396816123,28.959266130812466,228.65587154214342,False,1,2460244.270:0.158,0.1576928055773724,alcdef+raw,2460230.455281,0.15744933789216364,-1.899898052215576e-07,0.00024346768520755457,False
5805,Beltwide4,CONFIRMED,2P,5.185,2.5925,6,2460775.5380125213,0.6091538194368539,0.3089815620409822,26026,4,2459853.359972212,2460827.883670792,974.5236985799856,4510.813648200512,False,3,2459867.959:0.791;2460273.741:0.579;2460800.739:0.453,0.453260494740393,alcdef+raw,2459853.3629965833,0.633221710035013,-2.564617487934829,-0.02406789059815917,True
5809,Koronis,CONFIRMED,2P,4.182,2.091,2,2460803.14212149,0.1875109999716291,0.5821158984893804,8116,2,2459464.5501644476,2460824.4692156184,1359.9190511708148,7804.413493089323,False,2,2459467.953:0.291;2460813.427:0.212,0.2121773741827712,alcdef+raw,2459464.555478625,0.2796777504214839,-0.044571237807045694,-0.09216675044985481,True
5814,Beltwide7,CANDIDATE,2P,9.4098,4.7049,2,2459665.4491961435,0.4444351308747169,0.17752108918716983,2051,1,2459665.2791484585,2459691.396978148,26.117829689290375,66.61437145773226,False,1,2459678.276:0.444,0.4444351308747097,raw,,,,,
5816,Ledger-v18,CANDIDATE,2P,6.8984,3.4492,2,2458764.987820433,0.2576191954731773,0.1278756555687502,682,1,2458764.703117716,2458787.786186564,23.08306884765625,80.30755716452366,False,1,2458776.583:0.258,0.25761919547317846,raw,,,,,
5818,Beltwide5,CANDIDATE,2P,10.23,5.115,2,2458878.1046618177,0.395212326856801,0.23871460974813188,594,1,2458877.9322436927,2458897.390251505,19.4580078125,45.649285190615835,False,1,2458888.522:0.395,0.3952123268568012,raw,,,,,
5824,Beltwide2,CANDIDATE,ambiguous,24.1,24.1,3,2460235.5799044105,0.3661375682045512,0.36191285729922784,15304,3,2459361.779312547,2460285.4032302564,923.6239177095704,919.791453320734,False,2,2459373.438:0.397;2460256.828:0.388,0.3878379648952743,raw,,,,,
5829,Ledger-v17,CONFIRMED,1P,50.929,50.929,3,2459308.8675729698,0.25046772580430926,0.15780146990451505,3224,2,2458778.5364307044,2459332.397394104,553.860963399522,261.00381161201926,False,2,2458783.238:0.305;2459319.730:0.302,0.3016456606338671,raw,,,,,
5844,Ledger-v16,CONFIRMED,1P,148.102,148.102,2,2460210.030635715,0.3329212730983049,0.432095642642834,15404,2,2460208.682290423,2460259.3968051006,50.71451467741281,8.218311381736285,False,1,2460232.476:0.333,0.3326007014086204,raw,,,,,
5862,Ledger-v18,CANDIDATE,1P,3.1109,3.1109,2,2458899.3805808392,0.3340048820819803,0.13022211395921174,868,1,2458899.327751505,2458926.390556681,27.06280517578125,208.78437886744996,False,1,2458912.617:0.334,0.3340048820819812,raw,,,,,
5910,Ledger-v17,CANDIDATE,2P,202.124,101.062,6,2459151.634326058,0.2562683738481748,0.16398516902008195,2749,1,2459144.5220878078,2459169.945959705,25.423871897161007,3.018804919415132,False,1,2459156.936:0.256,0.2562683738481755,raw,,,,,
5914,Beltwide7,CANDIDATE,1P,99.0,99.0,2,2458901.7185561927,0.18822659932437458,0.058084493244132666,906,1,2458899.703056681,2458926.390251505,26.68719482421875,6.469622987689394,False,1,2458912.852:0.188,0.18822659932437333,raw,,,,,
5921,Ledger-v16,CONFIRMED,1P,86.243,86.243,3,2459449.9847660614,0.21562331950636654,0.2790304463066175,4302,2,2459449.354114124,2459496.695892276,47.34177815169096,13.174433584645515,False,1,2459474.746:0.216,0.2156233195063684,raw,,,,,
5950,Ledger-v17,CANDIDATE,2P,9.2234,4.6117,3,2459334.178037515,0.5180783519600065,0.16293384721885384,2860,1,2459333.9668169557,2459360.334618363,26.36780140735209,68.61105815387495,False,1,2459347.043:0.518,0.5183860373929405,raw,,,,,
5954,Ledger-v17,CANDIDATE,2P,3.1692,1.5846,2,2459313.165384693,0.10637081649339739,0.0787711048117545,2169,1,2459313.043238443,2459332.397133765,19.35389532195404,146.56490209734224,False,1,2459322.728:0.106,0.10637081649339783,raw,,,,,
5966,Ledger-v18,CANDIDATE,1P,6.6365,6.6365,2,2459447.8137317887,0.18092338812733322,0.19933391896152725,2342,1,2459447.7016025907,2459472.327700464,24.62609787331894,89.05693497470874,False,1,2459461.386:0.181,0.18092338812733422,raw,,,,,
5975,Beltwide,CONFIRMED,2P,12.262,6.131,4,2460041.4883918096,0.402420677320895,0.1250855570695785,10694,2,2459067.2238894743,2460067.3875486613,1000.1636591870338,1957.586675949177,False,2,2459073.891:0.125;2460053.911:0.543,0.5425624998019276,alcdef+raw,2460041.488392125,0.4030699132459922,-7.566064596176147e-06,-0.0006492359250971913,False
5977,Beltwide,CONFIRMED,2P,42.44,21.22,5,2460507.203614281,0.5409571460972885,0.0761414463993415,8812,1,2460506.601496781,2460532.3974847426,25.795987961348146,14.587740600196879,False,1,2460519.568:0.541,0.540957146097291,alcdef+raw,2460507.2036145,0.5409483104182691,-5.252659320831299e-06,8.835679019436604e-06,False
5990,Beltwide6,CANDIDATE,1P,8.298,8.298,2,2459307.656250965,0.053297564896043585,0.11188120889942028,2620,2,2458794.828128471,2459325.425182443,530.5970539720729,1534.6263310833633,False,1,2459316.192:0.053,0.0532975648960434,raw,,,,,
6005,Ledger-v17,CONFIRMED,2P,4.152,2.076,3,2460234.7036204026,0.17276182484320754,0.28002373705467287,15499,3,2459361.779312547,2460801.887942176,1440.108629629016,8324.327338896044,False,3,2459370.133:0.135;2460246.740:0.172;2460793.776:0.203,0.20342159320860614,raw,,,,,
6038,Ledger-v18,CONFIRMED,1P,5.226,5.226,4,2460559.591900072,0.30608207714939867,0.13766205232046835,9294,2,2458765.723747599,2460584.3791047353,1818.655357136391,8352.033787078719,False,2,2458776.908:0.311;2460571.952:0.305,0.3051157797393015,raw,,,,,
6078,Ledger-v17,CANDIDATE,2P,3.0852,1.5426,2,2459806.949405737,0.14821112616424686,0.0726348287499084,1961,1,2459806.876325062,2459823.3968433794,16.52051831735298,128.51433930262917,False,1,2459815.372:0.148,0.1482111261642476,raw,,,,,
6079,Ursula,CONFIRMED,2P,31.392,15.696,2,2460209.378321775,0.2284427155383903,0.4947900361450461,14972,4,2458842.5361255286,2460635.4017521036,1792.8656265749596,1370.6923750573085,False,4,2458846.253:0.304;2459288.590:0.324;2460221.751:0.326;2460625.383:0.285,0.28463603298014584,alcdef+raw,2460208.677234,0.2132303561412951,-14.565893406987191,0.015212359397095199,True
6101,Ledger-v16,CONFIRMED,1P,49.034,49.034,2,2460509.7603953644,0.14132762261069587,0.26888411201107343,6574,2,2459474.209642631,2460532.3977467716,1058.1881041405722,517.936829534073,False,2,2459483.497:0.166;2460520.289:0.175,0.17523469063477504,raw,,,,,
6113,Ledger-v17,CONFIRMED,1P,18.85,18.85,4,2460803.1635815487,0.17322425009205566,0.6749930551556476,14374,3,2459448.999455921,2460829.396894288,1380.3974383668974,1757.5352000427338,False,2,2459473.156:0.163;2460816.133:0.134,0.1338474350124196,raw,,,,,
6128,Ledger-v17,CANDIDATE,1P,8.3441,8.3441,3,2459116.0089046657,0.3273850222952721,0.1056078393153719,2761,1,2459115.8971284926,2459142.52930367,26.63217517733574,76.60169512063108,False,1,2459129.163:0.327,0.32738502229526856,raw,,,,,
6137,Beltwide6,CANDIDATE,2P,6.9303,3.46515,2,2459335.6537220706,0.20278457746661352,0.061180897645111386,2108,1,2459335.5286879083,2459355.403963893,19.875275984872133,68.82914500626686,False,1,2459345.698:0.203,0.20278457746661369,raw,,,,,
6162,Ledger-v16,CONFIRMED,2P,167.682,83.841,3,2460208.510999394,0.43519048898060797,0.39090181423276266,16228,2,2460208.3572908943,2460259.3969312967,51.039640402421355,7.305204909639154,False,1,2460233.532:0.435,0.4351904889806166,raw,,,,,
6277,Ledger-v16,CANDIDATE,2P,9.5824,4.7912,2,2459334.170487039,0.17355816616337943,0.09449823258890616,2401,1,2459333.9807059322,2459354.5986479796,20.617942047305405,51.6395275855036,False,1,2459344.200:0.174,0.17355816616337985,raw,,,,,
6281,Ledger-v16,CONFIRMED,1P,4.66,4.66,2,2459882.4193973294,0.11344473095112148,0.30737436424723585,17406,3,2458870.6193774818,2460802.2774412506,1931.6580637688749,9948.453547307508,False,3,2458883.513:0.070;2459895.755:0.113;2460789.105:0.133,0.13331316167382337,raw,,,,,
6286,Beltwide5,CANDIDATE,1P,13.2124,13.2124,2,2459448.2427299386,0.26938164033015305,0.22755272307575006,1537,1,2459447.7029483467,2459471.341483864,23.638535517267883,42.93881901958987,False,1,2459461.920:0.269,0.26938164033015666,raw,,,,,
6336,Beltwide9,CANDIDATE,1P,2.5932,2.5932,4,2460208.5327876927,0.3472032948472109,0.08352939732373064,8196,1,2460208.426682593,2460233.3969719717,24.97028937889263,231.09939267832144,False,1,2460221.031:0.347,0.3472032948472109,raw,,,,,
6343,Veritas,CONFIRMED,1P,14.117,14.117,5,2459474.9721677187,0.12665627137314933,0.3563846201976646,5879,3,2458599.1613077694,2459524.397272558,925.2359647885896,1572.973234747195,False,2,2458611.910:0.147;2459500.325:0.131,0.1314609098873292,alcdef+raw,2459474.9730498544,0.12235334123365738,-0.021171256899833683,0.004302930139491956,False
6389,Ledger-v18,CONFIRMED,1P,4.497,4.497,2,2459116.0029016803,0.1736055286924368,0.20016567091904805,4637,2,2459115.8971284926,2461000.8973419513,1885.0002134586684,10060.04116589016,False,2,2459129.524:0.242;2460998.410:0.274,0.2735080045958891,raw,,,,,
6462,Ledger-v18,CANDIDATE,2P,4.4298,2.2149,2,2459088.285478362,0.21260572945060285,0.10860888670671959,2737,1,2459088.2512396993,2459113.570377492,25.319137792568654,137.17533681467506,False,1,2459100.595:0.213,0.21260572945059855,raw,,,,,
6468,Ledger-v17,CANDIDATE,2P,110.4886,55.2443,6,2460779.1998521807,0.9166307126663662,0.3520715356170889,5355,1,2460775.298223493,2460800.429648361,25.13142486801371,5.458972209190169,False,1,2460788.939:0.917,0.91663071266634,raw,,,,,
6492,Ledger-v18,CANDIDATE,2P,9.5818,4.7909,3,2459448.0642267643,0.2704291552587651,0.21750073877523912,2098,1,2459447.7023141934,2459472.300146496,24.597832302562892,61.61138567508291,False,1,2459461.155:0.270,0.2704291552587671,raw,,,,,
6544,Ledger-v18,CANDIDATE,2P,20.003,10.0015,5,2460209.2997032204,0.5879808050403574,0.13026926155440396,8450,1,2460209.202188595,2460233.396988543,24.194799948018044,29.029405526792637,False,1,2460221.079:0.588,0.5880660230227849,raw,,,,,
6603,Ledger-v18,CONFIRMED,2P,223.394,111.697,2,2460882.976563753,0.40878556018714884,0.29759329869375056,8570,2,2458930.181633341,2460907.392702896,1977.2110695550218,212.41871164543596,False,2,2458942.079:0.588;2460894.539:0.537,0.5366347400498663,raw,,,,,
6614,Ledger-v18,CANDIDATE,2P,120.4324,60.2162,3,2460235.9964685957,0.4979678535115334,0.32521204898475364,7793,1,2460234.46906459,2460259.4033769034,24.93431231332943,4.968957651926776,False,1,2460246.954:0.498,0.4979678535115321,raw,,,,,
6640,Ledger-v17,CONFIRMED,1P,2.772,2.772,2,2459307.4013188086,0.34386229720007383,0.21699297019302483,3614,2,2458790.8489425504,2459332.397394104,541.5484515535645,4688.731182281944,False,2,2458802.028:0.198;2459319.691:0.291,0.2913037005948602,raw,,,,,
6658,Beltwide6,CONFIRMED,2P,5.33,2.665,3,2460208.9257395403,0.36144209278986994,0.2523098375389502,16451,3,2459706.133340367,2460259.396790585,553.2634502178989,2491.2425525759054,False,2,2459713.219:0.420;2460235.317:0.391,0.39077508778477976,alcdef+raw,2460208.925628458,0.36066681774246034,0.002665970474481583,0.000775275047409596,False
6678,Ledger-v16,CONFIRMED,1P,6.715,6.715,2,2460285.9665780137,0.03236489262413075,0.28545112662319816,14739,5,2458870.452751505,2461227.2654358153,2356.8126843101345,8423.455610341509,False,5,2458883.473:0.104;2459347.563:0.021;2460298.962:0.096;2460780.717:0.080;2461226.842:0.297,0.2968011217384549,raw,,,,,
6710,Ledger-v18,CANDIDATE,2P,3.701,1.8505,2,2460208.5514050866,0.15363782032064488,0.13118133853208408,9048,1,2460208.359919033,2460233.172276689,24.812357656192034,160.9015357332096,False,1,2460221.038:0.154,0.15363782032064488,raw,,,,,
6740,Ledger-v16,CANDIDATE,ambiguous,189.62,189.62,3,2460156.7795729716,0.6021473379639954,0.6270021739164703,9591,2,2459692.9597322145,2460181.250700731,488.29096851637587,61.802464109234364,False,2,2459705.433:0.464;2460167.532:0.228,0.22756554212296587,raw,,,,,
6769,Ledger-v17,CANDIDATE,2P,10.972,5.486,3,2459522.690467496,0.619814223290002,0.051316762907449326,242,1,2459522.591719496,2459524.3972815746,1.805562078487128,3.9494613455788437,False,1,2459523.449:0.620,0.6198142232899994,raw,,,,,
6782,Hoffmeister,CONFIRMED,1P,3.927,3.927,3,2460208.8937329696,0.18926294159694404,0.5161171616765128,11114,2,2460208.756369782,2460259.281067298,50.52469751564786,308.78348367088074,False,1,2460231.237:0.188,0.18819652086249714,alcdef+raw,2460208.893772625,0.1749250107386215,-0.0009517259895801545,0.01433793085832255,False
6808,Beltwide3,CONFIRMED,2P,7.996,3.998,2,2459448.1176371975,0.09854654073014509,0.4006817367856477,2339,2,2459447.7007518555,2459498.8417062457,51.14095439016819,153.49961297699306,False,1,2459464.423:0.099,0.09854654073014547,alcdef+raw,2459448.1203265004,0.0998410812051136,-0.06454326957464218,-0.0012945404749685196,False
6862,Ledger-v16,CANDIDATE,1P,9.7094,9.7094,2,2461178.67619994,0.06762399663572319,0.20351121215141685,11966,2,2460786.441266402,2461204.397317095,417.9560506930575,1033.1168987407439,False,2,2460794.484:0.281;2461191.227:0.030,0.030259839195168538,raw,,,,,
6873,Ledger-v16,CANDIDATE,2P,5.313,2.6565,6,2460775.4079356934,0.7870912933432572,0.09936426147974678,6547,1,2460775.298133693,2460802.1938992,26.89576550666243,121.49414119328031,False,1,2460788.578:0.787,0.7870912933432709,raw,,,,,
6900,Ledger-v18,CANDIDATE,2P,57.4344,28.7172,4,2459476.1282113213,0.7932676832797944,0.19293914739554055,2574,1,2459474.216593683,2459498.8069844963,24.59039081307128,10.27553834485449,False,1,2459487.203:0.793,0.7932676832797988,raw,,,,,
6914,Ledger-v16,CANDIDATE,2P,92.2278,46.1139,4,2460777.17161216,0.41811542842271254,0.12092924504610325,8359,1,2460775.298234972,2460801.19352441,25.89528943784535,6.73860751864718,False,1,2460789.321:0.418,0.41799163286138497,raw,,,,,
6967,Ledger-v17,CANDIDATE,2P,5.3236,2.6618,2,2459447.7632028684,0.20025273199853943,0.1079021616423755,765,1,2459447.7023141934,2459453.2997567095,5.597442516125739,25.234544366033838,False,1,2459450.520:0.200,0.20025273199855073,raw,,,,,
